id,price,property_type,subproperty_type,region,province,locality,zip_code,latitude,longitude,construction_year,total_area_sqm,surface_land_sqm,nbr_frontages,nbr_bedrooms,equipped_kitchen,fl_furnished,fl_open_fire,fl_terrace,terrace_sqm,fl_garden,garden_sqm,fl_swimming_pool,fl_floodzone,state_building,primary_energy_consumption_sqm,epc,heating_type,fl_double_glazing,cadastral_income
62245000,339000,HOUSE,HOUSE,Flanders,West Flanders,Diksmuide,8650,50.986916,2.957681,2023,,445,3,3,MISSING,0,0,0,0,1,,0,1,MISSING,0,MISSING,MISSING,0,
39306000,455000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1780,,,1947,125,0,3,4,SEMI_EQUIPPED,0,0,1,24,1,180,0,0,JUST_RENOVATED,362,D,MISSING,0,
69891000,800000,HOUSE,HOUSE,Brussels-Capital,Brussels,Brussels,1050,50.8185317,4.3823565,1902,261,0,2,7,MISSING,0,0,0,0,0,0,0,1,GOOD,307,F,GAS,0,2040
61351000,395000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8200,51.1805744,3.2102475,1967,298,567,,4,INSTALLED,0,0,0,0,0,0,0,0,MISSING,664,F,FUELOIL,0,1331
39179000,219000,APARTMENT,APARTMENT,Wallonia,Hainaut,Thuin,7130,50.4140343,4.1659583,,110,,4,2,MISSING,0,0,1,18,0,0,0,1,MISSING,,MISSING,MISSING,0,
42723000,287981,HOUSE,HOUSE,Flanders,Limburg,Tongeren,3840,50.8085516,5.2922655,,120,341,,3,INSTALLED,0,0,0,0,1,1,0,1,MISSING,0,MISSING,GAS,1,
73206000,349000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1070,,,,115,,2,3,MISSING,0,0,1,18,0,0,0,1,AS_NEW,,MISSING,MISSING,0,
33578000,280000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2400,51.2106843,5.1993674,1970,191,1555,4,3,MISSING,0,0,0,0,0,0,0,0,TO_RENOVATE,468,E,MISSING,1,1113
75914000,1200000,HOUSE,MANSION,Flanders,East Flanders,Gent,9000,51.0581047,3.746011,,450,842,2,7,MISSING,0,0,1,20,1,700,0,1,GOOD,321,D,GAS,1,1487
20103000,257500,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3440,50.807723,5.1002017,2022,89,,,2,MISSING,0,0,1,11,0,0,0,0,MISSING,,MISSING,MISSING,1,
30093000,242000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2100,51.2275173,4.4658162,,77,,,1,MISSING,0,0,1,9,0,0,0,0,MISSING,,MISSING,MISSING,1,
26331000,290169,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3271,51.0277114,4.9814318,,,,,2,MISSING,0,0,0,0,0,0,0,0,MISSING,,MISSING,MISSING,0,
48170000,879000,HOUSE,VILLA,Flanders,Limburg,Maaseik,3910,51.2575081,5.4468899,1988,716,2251,4,6,MISSING,0,0,0,0,0,0,0,0,GOOD,199,B,GAS,1,3076
52642000,269000,APARTMENT,APARTMENT,Flanders,Antwerp,Turnhout,2300,51.3256338,4.9543182,,92,,2,2,MISSING,0,1,1,30,0,0,0,0,MISSING,,MISSING,MISSING,1,
60424000,135000,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8400,51.2338719,2.9179093,,44,,2,1,MISSING,0,0,1,,0,0,0,0,GOOD,295,C,MISSING,1,
23229000,578000,HOUSE,MIXED_USE_BUILDING,Flanders,Flemish Brabant,Leuven,3060,50.8632777,4.6333639,1970,158,2187,,3,MISSING,0,0,0,0,0,0,0,0,MISSING,356,D,MISSING,0,
54427000,595000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1785,50.9746222,4.2429257,1978,150,3276,4,2,INSTALLED,0,0,1,,0,0,0,0,GOOD,558,F,FUELOIL,1,2027
29503000,178000,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1652,50.7434738,4.3474431,,45,,,1,NOT_INSTALLED,0,1,1,,0,0,0,1,MISSING,167,B,MISSING,0,577
41142000,399000,HOUSE,BUNGALOW,Wallonia,Liège,Verviers,4710,50.6558704,5.990373,,150,615,4,3,INSTALLED,0,1,1,23,1,400,0,1,AS_NEW,204,C,FUELOIL,1,1352
46197000,252900,APARTMENT,APARTMENT,Flanders,East Flanders,Dendermonde,9200,51.0543489,4.1084165,2023,97,,2,1,INSTALLED,0,1,1,6,0,0,0,0,MISSING,,MISSING,MISSING,1,
63226000,597565,HOUSE,HOUSE,Flanders,East Flanders,Oudenaarde,9690,,,,199,1547,4,4,MISSING,0,0,0,0,0,0,0,1,MISSING,,MISSING,MISSING,0,
34812000,399500,APARTMENT,APARTMENT,Flanders,Antwerp,Mechelen,2800,51.0332627,4.47114,,92,,,2,HYPER_EQUIPPED,0,0,1,11,0,0,0,1,MISSING,,MISSING,ELECTRIC,1,
7984000,515000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3360,50.8486069,4.7920552,,186,631,,4,MISSING,0,0,1,20,0,0,0,1,GOOD,,MISSING,MISSING,0,
59315000,995000,HOUSE,APARTMENT_BLOCK,Flanders,Limburg,Hasselt,3500,50.9298882,5.33561,1898,390,191,,0,MISSING,0,1,1,,0,0,0,0,GOOD,,MISSING,GAS,0,4733
65815000,420000,HOUSE,MIXED_USE_BUILDING,Flanders,West Flanders,Kortrijk,8793,50.9047078,3.4042052,1990,430,247,3,5,INSTALLED,0,1,0,0,0,0,0,1,GOOD,286,C,ELECTRIC,1,2694
69184000,360600,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3570,50.8690463,5.3067851,2022,175,360,3,3,INSTALLED,0,0,0,0,1,200,0,0,AS_NEW,,MISSING,ELECTRIC,1,
35629000,435000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2100,51.2011249,4.4661972,2024,160,163,2,3,MISSING,0,0,1,17,1,54,0,1,GOOD,,MISSING,ELECTRIC,0,
73958000,255000,APARTMENT,APARTMENT,Wallonia,Liège,Huy,4500,,,2023,75,,,2,INSTALLED,0,1,1,7,0,0,0,1,MISSING,,B,GAS,1,
52199000,1300000,HOUSE,APARTMENT_BLOCK,Brussels-Capital,Brussels,Brussels,1030,50.8732115,4.3818069,1951,520,350,2,6,SEMI_EQUIPPED,0,0,1,,0,0,0,1,TO_BE_DONE_UP,255,E,GAS,0,
13640000,359000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1200,50.8373876,4.4117182,,125,,,2,USA_INSTALLED,0,0,1,40,1,18,0,0,TO_RENOVATE,,MISSING,GAS,1,
58693000,170000,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4041,50.669777,5.598113,,74,,2,3,MISSING,0,0,0,0,0,0,0,1,MISSING,247,C,GAS,1,1
47315000,578000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9000,51.0333962,3.7314725,1935,128,76,2,4,MISSING,0,0,1,15,0,0,0,0,GOOD,92,A,GAS,1,304
33843000,199900,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1082,,,1968,73,,1,2,INSTALLED,0,0,1,7,0,0,0,1,MISSING,102,C,GAS,1,941
32305000,399000,HOUSE,MIXED_USE_BUILDING,Flanders,Flemish Brabant,Leuven,3293,50.9796484,5.020108,,300,808,4,5,INSTALLED,0,0,0,0,1,500,0,0,GOOD,491,E,GAS,0,748
43855000,229000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9506,50.7923026,3.9663315,,160,2403,4,0,MISSING,0,0,0,0,0,0,0,1,MISSING,,F,WOOD,0,177
47090000,274000,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4000,50.6764478,5.5453166,,94,,,2,INSTALLED,0,0,1,10,0,0,0,1,AS_NEW,,A,GAS,1,
60486000,235000,HOUSE,MIXED_USE_BUILDING,Wallonia,Liège,Liège,4020,50.647128,5.5966561,1930,,275,2,8,MISSING,0,0,0,0,0,0,0,1,TO_RENOVATE,,MISSING,MISSING,0,
7030000,620000,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,9032,51.0892012,3.6898356,,133,,,3,MISSING,0,0,1,38,0,0,0,1,MISSING,0,MISSING,MISSING,0,
11933000,499000,HOUSE,HOUSE,Flanders,Limburg,Tongeren,3620,50.8937924,5.6226058,1998,210,646,,3,INSTALLED,0,0,0,0,1,476,0,0,AS_NEW,192,B,GAS,1,1199
25000000,130000,APARTMENT,FLAT_STUDIO,Brussels-Capital,Brussels,Brussels,1050,50.8215121,4.3880455,1920,30,,2,0,INSTALLED,0,0,0,0,0,0,0,1,GOOD,497,G,MISSING,0,
47802000,394000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2460,51.2242944,4.9094019,1975,236,1066,4,3,MISSING,0,0,0,0,0,0,0,0,MISSING,339,D,GAS,1,1549
71442000,295000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2250,51.190574,4.88497,1963,200,25,4,3,MISSING,0,0,0,0,0,0,0,1,TO_RENOVATE,1048,F,MISSING,0,
4223000,225000,HOUSE,HOUSE,Flanders,East Flanders,Sint-Niklaas,9170,51.256646,4.0878861,1912,110,170,2,3,MISSING,0,0,0,0,0,0,0,1,GOOD,,MISSING,GAS,0,
61177000,400000,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8400,51.2265422,2.9246448,,95,,,2,MISSING,0,0,1,28,0,0,0,1,MISSING,,MISSING,MISSING,0,
31332000,496150,APARTMENT,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1420,50.7115297,4.3551238,2022,141,,,3,USA_HYPER_EQUIPPED,0,0,1,16,0,0,0,1,AS_NEW,,MISSING,GAS,1,
22469000,399000,APARTMENT,GROUND_FLOOR,Flanders,East Flanders,Dendermonde,9290,51.0397353,3.9813445,2022,103,,,2,HYPER_EQUIPPED,0,0,1,25,0,0,0,0,MISSING,,MISSING,MISSING,1,
58194000,385000,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1450,50.5772304,4.6319434,2023,,798,3,3,INSTALLED,0,0,1,,0,0,0,0,AS_NEW,,A,GAS,1,
1265000,3595000,APARTMENT,DUPLEX,Flanders,West Flanders,Brugge,8300,51.3475311,3.2742896,,218,,2,3,HYPER_EQUIPPED,0,0,1,19,0,0,0,0,GOOD,,MISSING,GAS,1,
15567000,580000,HOUSE,HOUSE,Brussels-Capital,Brussels,Brussels,1000,50.8448783,4.3886958,,179,80,2,4,MISSING,0,0,0,0,0,0,0,0,TO_BE_DONE_UP,248,E,GAS,0,
28043000,435000,HOUSE,HOUSE,Wallonia,Namur,Dinant,5562,,,1880,240,7393,4,7,INSTALLED,0,0,1,30,0,0,0,1,MISSING,575,G,FUELOIL,0,695
15152000,224900,HOUSE,APARTMENT_BLOCK,Wallonia,Hainaut,Charleroi,6030,50.4121407,4.3950712,,485,0,2,16,MISSING,0,1,0,0,0,0,0,0,MISSING,614,G,MISSING,0,
30557000,175000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1081,50.8629208,4.3162637,,71,,2,1,MISSING,0,0,0,0,0,0,0,1,MISSING,568,G,GAS,1,1
30067000,450000,HOUSE,HOUSE,Flanders,Antwerp,Mechelen,2220,51.0814286,4.7213879,,175,246,,4,INSTALLED,0,0,0,0,0,0,0,0,MISSING,143,B,GAS,1,458
26538000,186000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1120,50.900321,4.3839578,,53,,1,1,MISSING,0,0,1,11,0,0,0,1,AS_NEW,117,C,GAS,1,
23330000,355000,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1341,50.6572871,4.5568241,1952,155,1251,4,5,SEMI_EQUIPPED,0,0,1,50,0,0,0,0,TO_BE_DONE_UP,494,F,PELLET,0,1688
13940000,393000,HOUSE,HOUSE,Flanders,East Flanders,Oudenaarde,9700,50.8822113,3.6792266,,160,401,,3,MISSING,0,0,0,0,0,0,0,1,MISSING,,MISSING,MISSING,0,
14697000,125000,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4040,50.6562096,5.6143687,,84,,2,3,INSTALLED,0,0,1,,0,0,0,0,GOOD,189,C,FUELOIL,1,944
65079000,415000,APARTMENT,APARTMENT,Flanders,West Flanders,Kortrijk,8500,50.830033,3.2772481,,153,,,4,MISSING,0,0,0,0,0,0,0,0,MISSING,300,C,MISSING,0,
40604000,700000,APARTMENT,DUPLEX,Brussels-Capital,Brussels,Brussels,1060,50.8268017,4.352785,1895,179,,2,2,MISSING,0,1,1,6,1,1017,0,0,GOOD,,MISSING,GAS,1,869
8681000,469000,HOUSE,MIXED_USE_BUILDING,Flanders,West Flanders,Brugge,8370,51.3147757,3.1264215,,239,76,2,4,MISSING,0,0,0,0,0,0,0,0,MISSING,207,C,GAS,1,1915
36637000,387993,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1800,50.9228315,4.4213012,2023,116,,4,2,HYPER_EQUIPPED,0,0,1,13,0,0,0,1,AS_NEW,,MISSING,GAS,1,
55296000,409000,HOUSE,APARTMENT_BLOCK,Brussels-Capital,Brussels,Brussels,1030,50.8694531,4.3729022,,260,0,,3,MISSING,0,1,0,0,1,82,0,1,TO_BE_DONE_UP,434,G,MISSING,0,1291
55046000,239000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2610,51.1780736,4.421464,1964,119,,,2,MISSING,0,1,1,10,0,0,0,1,MISSING,162,B,GAS,1,1229
15195000,362831,HOUSE,HOUSE,Flanders,East Flanders,Gent,9185,51.172996,3.8553279,,,238,,3,MISSING,0,0,0,0,0,0,0,0,GOOD,0,MISSING,MISSING,1,
9438000,399500,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8300,51.3468796,3.2886705,1966,53,,2,1,HYPER_EQUIPPED,0,0,0,0,0,0,0,0,AS_NEW,119,B,GAS,1,
47536000,369000,HOUSE,HOUSE,Wallonia,Liège,Liège,4670,50.6710829,5.7223731,,210,635,2,4,INSTALLED,0,0,1,20,0,0,0,1,MISSING,398,E,FUELOIL,1,733
22939000,328000,APARTMENT,APARTMENT,Wallonia,Namur,Namur,5100,,,,118,,,3,MISSING,0,0,1,8,0,0,0,1,AS_NEW,,MISSING,MISSING,0,
9396000,399000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2018,51.1977075,4.4100678,1933,146,,3,3,INSTALLED,0,0,1,2,0,0,0,0,AS_NEW,210,C,GAS,1,1006
73555000,189000,APARTMENT,APARTMENT,Wallonia,Hainaut,Mons,7000,,,,64,,,1,MISSING,0,0,1,,0,0,0,1,MISSING,30,A+,MISSING,0,
56085000,375000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9420,50.9174299,3.9326046,,160,257,,3,MISSING,0,0,1,,1,176,0,1,GOOD,,MISSING,GAS,1,
32984000,1495000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1950,50.8376076,4.4699214,1955,325,1100,4,7,HYPER_EQUIPPED,0,0,1,100,1,950,0,0,AS_NEW,211,C,GAS,1,7000
3308000,649000,HOUSE,MIXED_USE_BUILDING,Brussels-Capital,Brussels,Brussels,1070,50.8324872,4.3115682,1943,186,1058,2,0,MISSING,0,0,0,0,0,0,0,0,MISSING,,MISSING,MISSING,0,1
7530000,405000,APARTMENT,DUPLEX,Flanders,Flemish Brabant,Halle-Vilvoorde,1930,50.8822086,4.4726122,1917,180,,2,3,INSTALLED,0,1,1,40,0,0,0,1,TO_BE_DONE_UP,,MISSING,GAS,0,
3623000,323700,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1120,50.8891413,4.3778021,2023,95,,2,2,HYPER_EQUIPPED,0,0,1,31,0,0,0,0,MISSING,,MISSING,MISSING,1,
57857000,471180,APARTMENT,DUPLEX,Flanders,Flemish Brabant,Leuven,3360,50.8549967,4.7764752,2022,107,,4,2,HYPER_EQUIPPED,0,0,1,8,0,0,1,1,AS_NEW,,MISSING,GAS,1,
30880000,270000,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8434,51.1593186,2.763639,2023,71,,2,2,INSTALLED,0,0,1,12,0,0,0,1,AS_NEW,,MISSING,MISSING,0,
56401000,275000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8575624,4.3473858,1956,63,,2,1,USA_SEMI_EQUIPPED,1,0,1,8,0,0,0,1,GOOD,192,D,FUELOIL,1,775
35250000,310000,APARTMENT,DUPLEX,Brussels-Capital,Brussels,Brussels,1030,50.8523373,4.3973479,,,,,4,MISSING,0,0,0,0,0,0,0,1,MISSING,,G,MISSING,0,
49244000,390000,HOUSE,MIXED_USE_BUILDING,Flanders,Antwerp,Mechelen,2830,51.0611843,4.3603853,1931,176,240,2,3,INSTALLED,0,1,0,0,0,0,0,0,GOOD,150,B,GAS,1,1860
37502000,227595,APARTMENT,APARTMENT,Flanders,Antwerp,Mechelen,2500,51.1426546,4.5509929,2022,61,,2,1,INSTALLED,0,1,1,26,0,0,0,0,MISSING,,MISSING,MISSING,1,
37000,349450,APARTMENT,APARTMENT,Flanders,West Flanders,Diksmuide,8600,51.0332165,2.868563,,119,,,2,MISSING,0,0,1,44,0,0,0,0,GOOD,,MISSING,GAS,1,
10603000,390000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9800,50.9911324,3.5058613,,827,807,3,3,MISSING,0,0,0,0,0,0,0,1,MISSING,,MISSING,MISSING,0,
18375000,514560,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1800,50.9030493,4.3697251,2023,170,389,3,5,MISSING,0,0,1,,0,0,0,0,AS_NEW,30.76,A,MISSING,1,
14082000,400000,HOUSE,HOUSE,Wallonia,Namur,Namur,5310,,,,123,590,3,3,MISSING,0,0,1,,0,0,0,1,AS_NEW,,MISSING,MISSING,1,
71956000,200000,HOUSE,HOUSE,Wallonia,Hainaut,Ath,7950,,,,391,810,2,5,MISSING,0,1,1,,0,0,0,1,TO_RENOVATE,565,G,FUELOIL,0,580
39187000,429000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9000,51.0470769,3.7449139,,185,96,,4,MISSING,0,0,0,0,0,0,0,0,TO_RENOVATE,301,D,MISSING,0,
7231000,312680,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8501,50.842671,3.228302,2023,164,0,3,4,INSTALLED,0,0,0,0,0,0,0,0,GOOD,,MISSING,GAS,1,
30133000,85000,APARTMENT,APARTMENT,Wallonia,Hainaut,Charleroi,6044,50.4435724,4.4012427,,110,,2,2,MISSING,0,0,1,12,0,0,0,1,MISSING,,MISSING,MISSING,0,
31645000,630000,HOUSE,VILLA,Flanders,Flemish Brabant,Leuven,3300,50.8319929,4.9421064,,300,1066,4,4,INSTALLED,0,0,0,0,1,1055,0,0,MISSING,162,B,FUELOIL,1,1157
2390000,250000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1800,50.9245748,4.412275,1977,157,70,2,5,MISSING,0,0,1,8,0,0,0,1,TO_RENOVATE,399,D,GAS,0,
68949000,315000,APARTMENT,DUPLEX,Brussels-Capital,Brussels,Brussels,1190,50.8230157,4.3276717,,90,,2,1,INSTALLED,0,0,1,4,0,0,0,1,MISSING,505,G,GAS,1,
68774000,310000,HOUSE,HOUSE,Wallonia,Hainaut,Mouscron,7700,,,1971,165,525,,3,MISSING,0,1,0,0,1,360,0,1,MISSING,,D,GAS,1,1289
33204000,299000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1800,,,1920,120,140,,2,MISSING,0,1,0,0,1,60,0,1,MISSING,275,C,MISSING,1,456
70827000,501851,APARTMENT,APARTMENT,Flanders,West Flanders,Kortrijk,8540,50.8191798,3.3803623,,117,,2,2,MISSING,0,0,1,20,0,0,0,1,MISSING,0,MISSING,MISSING,0,
36753000,395000,HOUSE,HOUSE,Wallonia,Hainaut,Soignies,7850,,,,215,1940,4,4,INSTALLED,0,0,1,40,0,0,0,1,MISSING,280,D,MISSING,1,1380
26569000,189000,HOUSE,HOUSE,Wallonia,Namur,Dinant,5500,50.2350003,4.9048289,,142,140,3,3,MISSING,0,0,1,35,0,0,0,1,GOOD,216,C,FUELOIL,1,391
48984000,359000,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3971,51.1095999,5.2235365,1982,187,1124,4,3,INSTALLED,0,1,1,,1,,0,0,GOOD,358,D,FUELOIL,1,
55300000,205000,APARTMENT,APARTMENT,Wallonia,Hainaut,Mouscron,7700,,,2008,97,,2,2,INSTALLED,0,0,1,,0,0,0,0,GOOD,85,A,GAS,1,1007
28670000,298000,HOUSE,VILLA,Wallonia,Hainaut,Soignies,7866,50.6805825,3.8432255,,137,986,4,2,MISSING,0,1,1,,0,0,0,0,GOOD,42917,D,MISSING,1,
78481000,270000,HOUSE,HOUSE,Wallonia,Luxembourg,Virton,6730,49.7187972,5.4910694,1918,178,371,4,3,MISSING,0,0,1,,0,0,0,0,MISSING,267,D,FUELOIL,1,493
42851000,820000,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8000,51.1853101,3.2084288,,201,876,3,3,MISSING,0,0,0,0,0,0,0,1,MISSING,,MISSING,MISSING,1,
17404000,298000,HOUSE,HOUSE,Flanders,West Flanders,Ieper,8970,50.8170545,2.7634047,1983,193,3440,4,3,INSTALLED,0,0,1,,0,0,0,1,GOOD,686,F,FUELOIL,0,637
78252000,305000,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1300,50.6981645,4.620469,1990,192,703,4,3,MISSING,0,0,1,,1,442,0,1,GOOD,510,F,GAS,0,1938
61141000,345000,HOUSE,HOUSE,Flanders,East Flanders,Dendermonde,9280,50.9948915,4.1636101,1931,156,226,2,3,INSTALLED,0,1,1,,1,121,0,0,GOOD,238,C,GAS,1,399
10238000,195000,APARTMENT,APARTMENT,Flanders,East Flanders,Oudenaarde,9700,50.8442287,3.5986668,1978,95,,2,2,INSTALLED,0,0,1,6,0,0,0,0,TO_BE_DONE_UP,180,B,GAS,1,754
30122000,265000,APARTMENT,APARTMENT,Wallonia,Namur,Namur,5100,,,,93,,2,2,INSTALLED,0,0,1,12,0,0,0,1,MISSING,84,A,GAS,1,
27069000,503240,APARTMENT,PENTHOUSE,Flanders,Limburg,Tongeren,3740,50.8830238,5.4871831,2021,183,,2,2,INSTALLED,0,0,1,29,0,0,0,0,MISSING,,MISSING,GAS,0,
19254000,1995000,HOUSE,VILLA,Wallonia,Walloon Brabant,Nivelles,1420,50.6969022,4.3538379,1992,565,6444,4,6,HYPER_EQUIPPED,0,1,1,,1,,1,0,AS_NEW,274,D,FUELOIL,1,
55610000,215000,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4620,50.6152662,5.6818334,,72,,,1,INSTALLED,0,1,1,9,0,0,0,1,MISSING,50,A,GAS,1,
50038000,173000,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4920,50.472346,5.6676608,2003,63,,2,1,INSTALLED,0,0,1,3,0,0,0,1,GOOD,337,D,ELECTRIC,1,596
46148000,300000,HOUSE,BUNGALOW,Flanders,West Flanders,Kortrijk,8582,50.7575832,3.428652,1979,170,1167,,3,INSTALLED,0,0,1,100,1,850,0,0,MISSING,388,D,FUELOIL,1,800
24743000,1295000,HOUSE,VILLA,Flanders,East Flanders,Oudenaarde,9700,50.89031,3.6049894,2009,290,1525,4,4,MISSING,0,0,1,,0,0,0,0,GOOD,153,B,MISSING,1,1231
4367000,269455,APARTMENT,APARTMENT,Wallonia,Namur,Namur,5030,,,,82,,,2,MISSING,0,0,1,,0,0,0,1,MISSING,95,B,MISSING,0,
28091000,150000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3350,50.847346,5.05448,1950,,0,,2,MISSING,0,0,0,0,0,0,0,0,TO_RENOVATE,1207,F,MISSING,0,478
6044000,290000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1500,50.7393917,4.2394612,1930,115,96,2,3,MISSING,0,0,1,30,0,0,0,1,TO_BE_DONE_UP,390,D,GAS,1,686
15103000,445000,HOUSE,VILLA,Flanders,West Flanders,Kortrijk,8540,50.865792,3.3489764,1985,145,534,,3,INSTALLED,0,0,0,0,1,390,0,0,AS_NEW,241,C,GAS,1,871
65383000,255000,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1853,50.910465,4.357792,1978,95,,2,2,MISSING,0,0,1,6,0,0,0,1,MISSING,273,C,ELECTRIC,1,1274
78126000,240000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9052,51.0042067,3.717382,1938,110,63,1,3,NOT_INSTALLED,0,0,0,0,0,0,0,0,TO_RENOVATE,,MISSING,GAS,0,272
76570000,299000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1570,50.7579024,3.995395,,110,810,4,2,MISSING,0,0,0,0,0,0,0,1,TO_BE_DONE_UP,644,F,MISSING,1,
65445000,129000,HOUSE,HOUSE,Wallonia,Hainaut,Mouscron,7700,50.7410348,3.1996893,,108,148,2,2,SEMI_EQUIPPED,0,0,1,,1,80,0,0,GOOD,425,E,GAS,1,270
76070000,385000,HOUSE,HOUSE,Flanders,East Flanders,Dendermonde,9200,51.0320822,4.0948303,1972,,95,2,5,MISSING,0,0,0,0,0,0,0,1,MISSING,332,D,MISSING,0,2270
60313000,290000,APARTMENT,APARTMENT,Flanders,West Flanders,Veurne,8660,51.0981617,2.5920683,2024,81,,,2,MISSING,0,0,1,,0,0,0,0,GOOD,,MISSING,MISSING,1,
54020000,217000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2300,51.3272799,4.9494274,,224,106,2,4,INSTALLED,0,0,1,30,1,10,0,0,TO_RENOVATE,686,F,GAS,1,
22135000,330000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8626863,4.3602658,2012,97,,2,2,USA_HYPER_EQUIPPED,0,0,1,5,0,0,0,0,AS_NEW,116,C,GAS,1,
12991000,403032,HOUSE,VILLA,Wallonia,Walloon Brabant,Nivelles,1480,50.6746058,4.1876627,,163,744,4,3,MISSING,0,0,0,0,0,0,0,1,MISSING,,MISSING,MISSING,0,
19087000,89000,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4020,50.6697036,5.6600357,,68,,2,2,INSTALLED,0,0,0,0,0,0,0,0,GOOD,377,E,GAS,1,
20348000,145000,HOUSE,APARTMENT_BLOCK,Wallonia,Liège,Liège,4102,50.602732,5.53867,,130,101,3,3,SEMI_EQUIPPED,0,0,0,0,0,0,0,0,MISSING,287,D,GAS,1,832
27839000,400000,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8400,51.2218166,2.8938966,,95,,,2,HYPER_EQUIPPED,0,0,1,,0,0,0,1,MISSING,,MISSING,MISSING,0,
75454000,315945,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2480,51.2379377,5.1466499,,,300,,3,MISSING,0,0,0,0,0,0,0,1,MISSING,,MISSING,MISSING,0,
49003000,375000,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,9000,51.0490808,3.7355456,,95,,,2,MISSING,0,0,1,,0,0,0,0,GOOD,218,C,GAS,1,
38670000,239000,APARTMENT,APARTMENT,Flanders,Limburg,Maaseik,3900,51.210345,5.4218275,,82,,,2,MISSING,0,0,0,0,1,,0,0,MISSING,,MISSING,MISSING,1,
51470000,149000,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8450,51.2593933,2.9950512,2006,48,,2,1,MISSING,0,0,0,0,0,0,0,1,AS_NEW,184,B,MISSING,0,756
57542000,315300,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8370,51.3155742,3.135571,,,,,2,MISSING,0,0,0,0,0,0,0,1,MISSING,0,MISSING,MISSING,0,
